what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301790880139
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301790930319
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301790930690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1301790942610
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301790945154
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301790948415
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301790956324
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301790959380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791120527
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301791120564
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301791120696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301791128766
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301791129951
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301791141134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1301791141818
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1301791142579
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791149554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791189776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791192340
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791512597
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301791514816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823396259
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301823396282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823402781
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823406884
executed,command,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui.commit",1301823406900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823407190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823417883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823422725
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823429449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823430545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823631238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301823632112
