what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1301787365740
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1301787365741
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1301787365742
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1301787365742
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1301787365744
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1301787365745
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1301787365746
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1301787365747
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1301787365748
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1301787365748
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1301787365749
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1301787365751
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1301787365752
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1301787365752
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1301787365753
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1301787365753
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1301787365755
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1301787365755
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1301787365756
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1301787365757
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1301787365757
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1301787365757
started,bundle,com.collabnet.subversion.merge,2.2.3,"com.collabnet.subversion.merge",1301787365757
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1301787365757
started,bundle,org.tigris.subversion.subclipse.core,1.6.17,"org.tigris.subversion.subclipse.core",1301787365757
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1301787365758
started,bundle,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui",1301787365759
started,bundle,com.cenqua.clover.core,3.0.2.v20100413110000,"com.cenqua.clover.core",1301787365764
started,bundle,com.cenqua.clover.runtime,3.0.2.v20100413110000,"com.cenqua.clover.runtime",1301787365764
started,bundle,com.cenqua.clover.testoptimization,3.0.2.v20100413110000,"com.cenqua.clover.testoptimization",1301787365764
os,sysinfo,,,"win32",1301787365768
arch,sysinfo,,,"x86",1301787365768
ws,sysinfo,,,"win32",1301787365768
locale,sysinfo,,,"de_AT",1301787365768
processors,sysinfo,,,"2",1301787365768
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1301787365768
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1301787365768
java.specification.name,sysinfo,,,"Java Platform API Specification",1301787365768
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301787365768
java.specification.version,sysinfo,,,"1.6",1301787365768
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1301787365768
java.version,sysinfo,,,"1.6.0_20",1301787365768
java.vm.info,sysinfo,,,"mixed mode, sharing",1301787365768
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1301787365768
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1301787365768
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1301787365768
java.vm.specification.version,sysinfo,,,"1.0",1301787365768
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1301787365768
java.vm.version,sysinfo,,,"16.3-b01",1301787365768
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787365825
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1301787365838
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1301787365839
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1301787365872
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1301787365918
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1301787366070
error,log,,,"Exception in Decorator. The 'Clover Exclusion Decorator' decorator will be disabled.",1301787366072
error,log,,,"java.lang.NullPointerException",1301787366073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787372266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787391223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787394278
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787415401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301787422724
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1301787423912
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1301787424187
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1301787424629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301787424806
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787433907
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787434018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1301787435400
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1301787436048
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.15,"org.tigris.subversion.clientadapter.javahl",1301787436088
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.15,"org.tigris.subversion.clientadapter.svnkit",1301787436090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301787436589
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787437851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301787438661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301787441391
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787445342
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787445421
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1301787447920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787449701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787450631
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787450747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787452237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787457635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787459714
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787459746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787467803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301787468619
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1301787470434
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1301787470466
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1301787470571
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1301787470588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787471162
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1301787471176
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1301787475118
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1301787475122
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1301787475165
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1301787475166
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1301787475213
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1301787475215
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1301787479754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787479821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787480662
executed,command,org.tigris.subversion.subclipse.ui,1.6.17,"org.tigris.subversion.subclipse.ui.commit",1301787480711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787481561
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787482119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787485673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787485954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787485981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787486025
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787486064
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301787520561
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1301787520639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787530136
opened,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1301787531022
activated,view,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.sync.views.SynchronizeView",1301787531074
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787531144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1301787542945
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787545081
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787545263
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301787551369
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787552186
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787552361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1301787556551
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787567957
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787568209
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787568290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1301787573214
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1301787574767
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1301787574973
